"week_num","year","week","time","cases","births","pop","beta","beta_low","beta_high","mean_H2M","sum_precip","meanTemp","log_beta"
9,2018,0.170000000000073,2018.17,6,54.9198461538462,86638.4466153846,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,89.0825204081583,60.1944285712142,19.5383367346939,-9.88108247926631
9,2019,0.170000000000073,2019.17,1,54.2574807692308,86666.9283269231,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,88.9404081632646,70.2340000000802,19.7332857142844,-9.88108247926631
9,2020,0.170000000000073,2020.17,5,96.9185835,156626.5009095,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,89.4627142857133,71.8863571427759,19.7255816326532,-9.88108247926631
9,2021,0.170000000000073,2021.17,9,78.6949745769231,128838.116093192,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,89.1898265306153,76.6066428571749,19.0862142857151,-9.88108247926631
10,2011,0.190000000000055,2011.19,9,65.4059807692308,94252.9488076923,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,89.5381836734692,88.4473571428911,18.063530612246,-9.88108247926631
10,2012,0.190000000000055,2012.19,1,58.6561346153846,86536.4423461538,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,86.1765612244995,33.0338571429347,18.3924642857151,-9.88108247926631
10,2013,0.190000000000055,2013.19,16,76.193439,114371.875562,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,90.0526326530685,147.956071429259,19.3110000000054,-9.88108247926631
10,2014,0.190000000000055,2014.19,8,107.375706269231,164284.220336692,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,87.4544285714337,18.9200000003253,19.3817857142877,-9.88108247926631
10,2015,0.190000000000055,2015.19,12,106.356450192308,164327.029091923,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,90.0972551020332,72.6850714284514,18.3874540816329,-9.88108247926631
10,2016,0.190000000000055,2016.19,11,88.3371634230769,136511.839136231,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,88.2824081632671,115.530214285806,20.0674897959188,-9.88108247926631
10,2017,0.190000000000055,2017.19,5,87.5767287307692,136543.777393308,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,90.2883163265323,144.308285714083,19.7105918367342,-9.88108247926631
10,2018,0.190000000000055,2018.19,2,54.9198461538462,86693.3664615385,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,90.0821734694,57.2058571429315,18.8443724489728,-9.88108247926631
10,2019,0.190000000000055,2019.19,10,54.2574807692308,86721.1858076923,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,88.0851632653008,133.603428571819,19.7111173469389,-9.88108247926631
10,2020,0.190000000000055,2020.19,19,96.9185835,156723.419493,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,89.0712142857164,44.208500000629,19.807892857143,-9.88108247926631
10,2021,0.190000000000055,2021.19,5,78.6949745769231,128916.811067769,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,87.8579081632668,81.2352857143429,18.604530612245,-9.88108247926631
11,2011,0.210000000000036,2011.21,5,65.4059807692308,94318.3547884615,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,88.5228877551001,44.0998571428119,18.1786173469401,-10.3814121400712
11,2012,0.210000000000036,2012.21,2,58.6561346153846,86595.0984807692,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,89.1293469387744,80.9082142856774,18.2601122448983,-10.3814121400712
11,2013,0.210000000000036,2013.21,9,76.193439,114448.069001,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,89.819785714287,160.286499999995,19.2023571428579,-10.3814121400712
11,2014,0.210000000000036,2014.21,11,107.375706269231,164391.596042962,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,88.5813061224467,88.2501428568705,19.6288928571319,-10.3814121400712
11,2015,0.210000000000036,2015.21,8,106.356450192308,164433.385542115,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,87.4096632653027,27.868071428473,18.5369897959194,-10.3814121400712
11,2016,0.210000000000036,2016.21,10,88.3371634230769,136600.176299654,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,90.9107551020479,185.227428571357,20.3540153061219,-10.3814121400712
11,2017,0.210000000000036,2017.21,5,87.5767287307692,136631.354122038,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,89.54486734694,55.2948571429121,19.2645714285718,-10.3814121400712
11,2018,0.210000000000036,2018.21,2,54.9198461538462,86748.2863076923,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,86.8174285714293,22.3852857142935,18.9702908163265,-10.3814121400712
11,2019,0.210000000000036,2019.21,1,54.2574807692308,86775.4432884615,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,86.8301428571472,80.2925000002228,19.6640357142859,-10.3814121400712
11,2020,0.210000000000036,2020.21,23,96.9185835,156820.3380765,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,89.5736224489805,173.276928570639,19.7383469387704,-10.3814121400712
11,2021,0.210000000000036,2021.21,5,78.6949745769231,128995.506042346,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,88.5464183673429,86.6105714282631,19.0722500000028,-10.3814121400712
12,2011,0.230000000000018,2011.23,2,65.4059807692308,94383.7607692308,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,88.6721326530669,41.4607857143877,18.91831122449,-10.3814121400712
12,2012,0.230000000000018,2012.23,1,58.6561346153846,86653.7546153846,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,87.831173469385,98.0875714285729,18.7055153061234,-10.3814121400712
12,2013,0.230000000000018,2013.23,5,76.193439,114524.26244,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,92.1176224489743,49.4677857145411,17.7028571428606,-10.3814121400712
12,2014,0.230000000000018,2014.23,1,107.375706269231,164498.971749231,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,88.2909387755064,35.3655000000755,17.6122857142854,-10.3814121400712
12,2015,0.230000000000018,2015.23,5,106.356450192308,164539.741992308,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,86.3343163265258,8.18799999997662,18.8958265306141,-10.3814121400712
12,2016,0.230000000000018,2016.23,6,88.3371634230769,136688.513463077,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,91.9226326530541,113.190357142271,19.3776989795828,-10.3814121400712
12,2017,0.230000000000018,2017.23,6,87.5767287307692,136718.930850769,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,90.1717653061243,63.9214285714797,19.0849489795918,-10.3814121400712
12,2018,0.230000000000018,2018.23,1,54.9198461538462,86803.2061538462,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,85.5753571428574,10.8580000000018,17.9798214285722,-10.3814121400712
12,2019,0.230000000000018,2019.23,10,54.2574807692308,86829.7007692308,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,87.3642857142843,118.502571428476,20.4663520408145,-10.3814121400712
12,2020,0.230000000000018,2020.23,8,96.9185835,156917.25666,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,89.3924183673574,27.6799999999944,18.8079846938769,-10.3814121400712
12,2021,0.230000000000018,2021.23,2,78.6949745769231,129074.201016923,3.10034478073629e-05,2.98802463758482e-05,3.21544273134538e-05,87.2786020408131,17.4481428571835,19.3359285714244,-10.3814121400712
13,2011,0.25,2011.25,2,65.4059807692308,94449.16675,4.54853364442337e-05,4.37167986553283e-05,4.73009010242051e-05,89.1881632653032,46.2189285713431,18.6674999999978,-9.99812055990033
13,2012,0.25,2012.25,1,58.6561346153846,86712.41075,4.54853364442337e-05,4.37167986553283e-05,4.73009010242051e-05,88.9850000000075,154.760000000222,18.5139285714268,-9.99812055990033
13,2013,0.25,2013.25,4,76.193439,114600.455879,4.54853364442337e-05,4.37167986553283e-05,4.73009010242051e-05,88.2592346938774,5.47214285713489,17.5337499999996,-9.99812055990033
13,2014,0.25,2014.25,2,107.375706269231,164606.3474555,4.54853364442337e-05,4.37167986553283e-05,4.73009010242051e-05,88.8930102040843,19.1896428571403,17.3645918367385,-9.99812055990033
13,2015,0.25,2015.25,6,106.356450192308,164646.0984425,4.54853364442337e-05,4.37167986553283e-05,4.73009010242051e-05,84.2830102040917,5.54428571424761,19.0596428571464,-9.99812055990033
13,2016,0.25,2016.25,6,88.3371634230769,136776.8506265,4.54853364442337e-05,4.37167986553283e-05,4.73009010242051e-05,89.9300510204062,26.926071428552,18.3989285714289,-9.99812055990033
