"week_num","year","week","time","cases","births","pop","beta","beta_low","beta_high"
19,"2016",0.3599999999999,2016.36,1,88.3371634230769,137306.873607038,4.55692191632701e-05,4.32860811678564e-05,4.79311973342431e-05
19,"2017",0.3599999999999,2017.36,4,87.5767287307692,137331.967951885,4.55692191632701e-05,4.32860811678564e-05,4.79311973342431e-05
19,"2018",0.3599999999999,2018.36,1,54.9198461538462,87187.6450769231,4.55692191632701e-05,4.32860811678564e-05,4.79311973342431e-05
19,"2019",0.3599999999999,2019.36,1,54.2574807692308,87209.5031346154,4.55692191632701e-05,4.32860811678564e-05,4.79311973342431e-05
19,"2020",0.3599999999999,2020.36,2,96.9185835,157595.6867445,4.55692191632701e-05,4.32860811678564e-05,4.79311973342431e-05
19,"2021",0.3599999999999,2021.36,1,78.6949745769231,129625.065838962,4.55692191632701e-05,4.32860811678564e-05,4.79311973342431e-05
20,"2011",0.380000000000109,2011.38,1,65.4059807692308,94907.0086153846,4.55692191632701e-05,4.32860811678564e-05,4.79311973342431e-05
20,"2012",0.380000000000109,2012.38,8,58.6561346153846,87123.0036923077,4.55692191632701e-05,4.32860811678564e-05,4.79311973342431e-05
20,"2013",0.380000000000109,2013.38,1,76.193439,115133.809952,4.55692191632701e-05,4.32860811678564e-05,4.79311973342431e-05
20,"2014",0.380000000000109,2014.38,1,107.375706269231,165357.977399385,4.55692191632701e-05,4.32860811678564e-05,4.79311973342431e-05
20,"2015",0.380000000000109,2015.38,1,106.356450192308,165390.593593846,4.55692191632701e-05,4.32860811678564e-05,4.79311973342431e-05
20,"2016",0.380000000000109,2016.38,1,88.3371634230769,137395.210770462,4.55692191632701e-05,4.32860811678564e-05,4.79311973342431e-05
20,"2017",0.380000000000109,2017.38,3,87.5767287307692,137419.544680615,4.55692191632701e-05,4.32860811678564e-05,4.79311973342431e-05
20,"2018",0.380000000000109,2018.38,1,54.9198461538462,87242.5649230769,4.55692191632701e-05,4.32860811678564e-05,4.79311973342431e-05
20,"2019",0.380000000000109,2019.38,5,54.2574807692308,87263.7606153846,4.55692191632701e-05,4.32860811678564e-05,4.79311973342431e-05
20,"2020",0.380000000000109,2020.38,1,96.9185835,157692.605328,4.55692191632701e-05,4.32860811678564e-05,4.79311973342431e-05
20,"2021",0.380000000000109,2021.38,1,78.6949745769231,129703.760813538,4.55692191632701e-05,4.32860811678564e-05,4.79311973342431e-05
21,"2011",0.400000000000091,2011.4,1,65.4059807692308,94972.4145961538,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
21,"2012",0.400000000000091,2012.4,7,58.6561346153846,87181.6598269231,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
21,"2013",0.400000000000091,2013.4,1,76.193439,115210.003391,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
21,"2014",0.400000000000091,2014.4,1,107.375706269231,165465.353105654,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
21,"2015",0.400000000000091,2015.4,1,106.356450192308,165496.950044038,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
21,"2016",0.400000000000091,2016.4,1,88.3371634230769,137483.547933885,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
21,"2017",0.400000000000091,2017.4,2,87.5767287307692,137507.121409346,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
21,"2018",0.400000000000091,2018.4,1,54.9198461538462,87297.4847692308,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
21,"2019",0.400000000000091,2019.4,1,54.2574807692308,87318.0180961539,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
21,"2020",0.400000000000091,2020.4,1,96.9185835,157789.5239115,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
21,"2021",0.400000000000091,2021.4,1,78.6949745769231,129782.455788115,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
22,"2011",0.420000000000073,2011.42,1,65.4059807692308,95037.8205769231,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
22,"2012",0.420000000000073,2012.42,4,58.6561346153846,87240.3159615385,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
22,"2013",0.420000000000073,2013.42,1,76.193439,115286.19683,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
22,"2014",0.420000000000073,2014.42,1,107.375706269231,165572.728811923,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
22,"2015",0.420000000000073,2015.42,1,106.356450192308,165603.306494231,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
22,"2016",0.420000000000073,2016.42,1,88.3371634230769,137571.885097308,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
22,"2017",0.420000000000073,2017.42,1,87.5767287307692,137594.698138077,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
22,"2018",0.420000000000073,2018.42,1,54.9198461538462,87352.4046153846,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
22,"2019",0.420000000000073,2019.42,1,54.2574807692308,87372.2755769231,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
22,"2020",0.420000000000073,2020.42,1,96.9185835,157886.442495,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
22,"2021",0.420000000000073,2021.42,1,78.6949745769231,129861.150762692,5.23286609593596e-05,4.95786294838484e-05,5.51784693853674e-05
23,"2011",0.440000000000055,2011.44,1,65.4059807692308,95103.2265576923,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
23,"2012",0.440000000000055,2012.44,12,58.6561346153846,87298.9720961538,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
23,"2013",0.440000000000055,2013.44,1,76.193439,115362.390269,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
23,"2014",0.440000000000055,2014.44,1,107.375706269231,165680.104518192,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
23,"2015",0.440000000000055,2015.44,2,106.356450192308,165709.662944423,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
23,"2016",0.440000000000055,2016.44,1,88.3371634230769,137660.222260731,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
23,"2017",0.440000000000055,2017.44,1,87.5767287307692,137682.274866808,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
23,"2018",0.440000000000055,2018.44,1,54.9198461538462,87407.3244615385,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
23,"2019",0.440000000000055,2019.44,2,54.2574807692308,87426.5330576923,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
23,"2020",0.440000000000055,2020.44,1,96.9185835,157983.3610785,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
23,"2021",0.440000000000055,2021.44,1,78.6949745769231,129939.845737269,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
24,"2011",0.460000000000036,2011.46,1,65.4059807692308,95168.6325384615,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
24,"2012",0.460000000000036,2012.46,10,58.6561346153846,87357.6282307692,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
24,"2013",0.460000000000036,2013.46,1,76.193439,115438.583708,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
24,"2014",0.460000000000036,2014.46,1,107.375706269231,165787.480224462,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
24,"2015",0.460000000000036,2015.46,1,106.356450192308,165816.019394615,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
24,"2016",0.460000000000036,2016.46,1,88.3371634230769,137748.559424154,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
24,"2017",0.460000000000036,2017.46,1,87.5767287307692,137769.851595538,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
24,"2018",0.460000000000036,2018.46,1,54.9198461538462,87462.2443076923,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
24,"2019",0.460000000000036,2019.46,2,54.2574807692308,87480.7905384615,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
24,"2020",0.460000000000036,2020.46,1,96.9185835,158080.279662,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
24,"2021",0.460000000000036,2021.46,1,78.6949745769231,130018.540711846,3.97793365372443e-05,3.77403682070507e-05,4.18903934543622e-05
25,"2011",0.480000000000018,2011.48,1,65.4059807692308,95234.0385192308,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
25,"2012",0.480000000000018,2012.48,9,58.6561346153846,87416.2843653846,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
25,"2013",0.480000000000018,2013.48,1,76.193439,115514.777147,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
25,"2014",0.480000000000018,2014.48,1,107.375706269231,165894.855930731,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
25,"2015",0.480000000000018,2015.48,1,106.356450192308,165922.375844808,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
25,"2016",0.480000000000018,2016.48,1,88.3371634230769,137836.896587577,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
25,"2017",0.480000000000018,2017.48,1,87.5767287307692,137857.428324269,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
25,"2018",0.480000000000018,2018.48,1,54.9198461538462,87517.1641538462,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
25,"2019",0.480000000000018,2019.48,1,54.2574807692308,87535.0480192308,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
25,"2020",0.480000000000018,2020.48,1,96.9185835,158177.1982455,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
25,"2021",0.480000000000018,2021.48,1,78.6949745769231,130097.235686423,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
26,"2011",0.490000000000009,2011.49,1,65.4059807692308,95299.4445,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
26,"2012",0.490000000000009,2012.49,18,58.6561346153846,87474.9405,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
26,"2013",0.490000000000009,2013.49,1,76.193439,115590.970586,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
26,"2014",0.490000000000009,2014.49,1,107.375706269231,166002.231637,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
26,"2015",0.490000000000009,2015.49,1,106.356450192308,166028.732295,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
26,"2016",0.490000000000009,2016.49,1,88.3371634230769,137925.233751,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
26,"2017",0.490000000000009,2017.49,1,87.5767287307692,137945.005053,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
26,"2018",0.490000000000009,2018.49,1,54.9198461538462,87572.084,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
26,"2019",0.490000000000009,2019.49,1,54.2574807692308,87589.3055,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
26,"2020",0.490000000000009,2020.49,1,96.9185835,158274.116829,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
26,"2021",0.490000000000009,2021.49,1,78.6949745769231,130175.930661,4.34208689158675e-05,4.13174964002171e-05,4.55943850589089e-05
27,"2011",0.509999999999991,2011.51,1,65.4059807692308,95364.8504807692,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
27,"2012",0.509999999999991,2012.51,6,58.6561346153846,87533.5966346154,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
27,"2013",0.509999999999991,2013.51,1,76.193439,115667.164025,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
27,"2014",0.509999999999991,2014.51,1,107.375706269231,166109.607343269,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
27,"2015",0.509999999999991,2015.51,1,106.356450192308,166135.088745192,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
27,"2016",0.509999999999991,2016.51,1,88.3371634230769,138013.570914423,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
27,"2017",0.509999999999991,2017.51,1,87.5767287307692,138032.581781731,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
27,"2018",0.509999999999991,2018.51,1,54.9198461538462,87627.0038461538,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
27,"2019",0.509999999999991,2019.51,2,54.2574807692308,87643.5629807692,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
27,"2020",0.509999999999991,2020.51,1,96.9185835,158371.0354125,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
27,"2021",0.509999999999991,2021.51,1,78.6949745769231,130254.625635577,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
28,"2011",0.529999999999973,2011.53,1,65.4059807692308,95430.2564615385,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
28,"2012",0.529999999999973,2012.53,7,58.6561346153846,87592.2527692308,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
28,"2013",0.529999999999973,2013.53,1,76.193439,115743.357464,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
28,"2014",0.529999999999973,2014.53,1,107.375706269231,166216.983049538,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
28,"2015",0.529999999999973,2015.53,1,106.356450192308,166241.445195385,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
28,"2016",0.529999999999973,2016.53,1,88.3371634230769,138101.908077846,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
28,"2017",0.529999999999973,2017.53,1,87.5767287307692,138120.158510462,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
28,"2018",0.529999999999973,2018.53,1,54.9198461538462,87681.9236923077,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
28,"2019",0.529999999999973,2019.53,1,54.2574807692308,87697.8204615385,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
28,"2020",0.529999999999973,2020.53,2,96.9185835,158467.953996,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
28,"2021",0.529999999999973,2021.53,1,78.6949745769231,130333.320610154,5.12985992282112e-05,4.86682731174422e-05,5.4021955154298e-05
29,"2011",0.549999999999955,2011.55,1,65.4059807692308,95495.6624423077,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
29,"2012",0.549999999999955,2012.55,12,58.6561346153846,87650.9089038462,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
29,"2013",0.549999999999955,2013.55,1,76.193439,115819.550903,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
29,"2014",0.549999999999955,2014.55,1,107.375706269231,166324.358755808,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
29,"2015",0.549999999999955,2015.55,1,106.356450192308,166347.801645577,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
29,"2016",0.549999999999955,2016.55,1,88.3371634230769,138190.245241269,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
29,"2017",0.549999999999955,2017.55,1,87.5767287307692,138207.735239192,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
29,"2018",0.549999999999955,2018.55,1,54.9198461538462,87736.8435384615,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
29,"2019",0.549999999999955,2019.55,1,54.2574807692308,87752.0779423077,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
29,"2020",0.549999999999955,2020.55,1,96.9185835,158564.8725795,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
29,"2021",0.549999999999955,2021.55,1,78.6949745769231,130412.015584731,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
30,"2011",0.569999999999936,2011.57,1,65.4059807692308,95561.0684230769,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
30,"2012",0.569999999999936,2012.57,6,58.6561346153846,87709.5650384615,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
30,"2013",0.569999999999936,2013.57,1,76.193439,115895.744342,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
30,"2014",0.569999999999936,2014.57,1,107.375706269231,166431.734462077,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
30,"2015",0.569999999999936,2015.57,1,106.356450192308,166454.158095769,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
30,"2016",0.569999999999936,2016.57,1,88.3371634230769,138278.582404692,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
30,"2017",0.569999999999936,2017.57,1,87.5767287307692,138295.311967923,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
30,"2018",0.569999999999936,2018.57,1,54.9198461538462,87791.7633846154,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
30,"2019",0.569999999999936,2019.57,1,54.2574807692308,87806.3354230769,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
30,"2020",0.569999999999936,2020.57,1,96.9185835,158661.791163,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
30,"2021",0.569999999999936,2021.57,1,78.6949745769231,130490.710559308,3.85831358853725e-05,3.63827245126589e-05,4.08704553925862e-05
31,"2011",0.589999999999918,2011.59,1,65.4059807692308,95626.4744038462,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
31,"2012",0.589999999999918,2012.59,6,58.6561346153846,87768.2211730769,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
31,"2013",0.589999999999918,2013.59,1,76.193439,115971.937781,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
31,"2014",0.589999999999918,2014.59,1,107.375706269231,166539.110168346,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
31,"2015",0.589999999999918,2015.59,1,106.356450192308,166560.514545962,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
31,"2016",0.589999999999918,2016.59,1,88.3371634230769,138366.919568115,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
31,"2017",0.589999999999918,2017.59,1,87.5767287307692,138382.888696654,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
31,"2018",0.589999999999918,2018.59,1,54.9198461538462,87846.6832307692,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
31,"2019",0.589999999999918,2019.59,1,54.2574807692308,87860.5929038462,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
31,"2020",0.589999999999918,2020.59,1,96.9185835,158758.7097465,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
31,"2021",0.589999999999918,2021.59,1,78.6949745769231,130569.405533885,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
32,"2011",0.6099999999999,2011.61,1,65.4059807692308,95691.8803846154,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
32,"2012",0.6099999999999,2012.61,2,58.6561346153846,87826.8773076923,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
32,"2013",0.6099999999999,2013.61,1,76.193439,116048.13122,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
32,"2014",0.6099999999999,2014.61,1,107.375706269231,166646.485874615,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
32,"2015",0.6099999999999,2015.61,1,106.356450192308,166666.870996154,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
32,"2016",0.6099999999999,2016.61,1,88.3371634230769,138455.256731538,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
32,"2017",0.6099999999999,2017.61,1,87.5767287307692,138470.465425385,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
32,"2018",0.6099999999999,2018.61,1,54.9198461538462,87901.6030769231,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
32,"2019",0.6099999999999,2019.61,1,54.2574807692308,87914.8503846154,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
32,"2020",0.6099999999999,2020.61,1,96.9185835,158855.62833,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
32,"2021",0.6099999999999,2021.61,1,78.6949745769231,130648.100508462,3.72756014621892e-05,3.47909710950376e-05,3.98757052276767e-05
33,"2011",0.630000000000109,2011.63,1,65.4059807692308,95757.2863653846,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
33,"2012",0.630000000000109,2012.63,1,58.6561346153846,87885.5334423077,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
33,"2013",0.630000000000109,2013.63,1,76.193439,116124.324659,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
33,"2014",0.630000000000109,2014.63,1,107.375706269231,166753.861580885,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
33,"2015",0.630000000000109,2015.63,1,106.356450192308,166773.227446346,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
33,"2016",0.630000000000109,2016.63,1,88.3371634230769,138543.593894962,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
33,"2017",0.630000000000109,2017.63,1,87.5767287307692,138558.042154115,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
33,"2018",0.630000000000109,2018.63,1,54.9198461538462,87956.5229230769,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
33,"2019",0.630000000000109,2019.63,1,54.2574807692308,87969.1078653846,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
33,"2020",0.630000000000109,2020.63,1,96.9185835,158952.5469135,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
33,"2021",0.630000000000109,2021.63,1,78.6949745769231,130726.795483038,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
34,"2011",0.650000000000091,2011.65,1,65.4059807692308,95822.6923461538,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
34,"2012",0.650000000000091,2012.65,2,58.6561346153846,87944.1895769231,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
34,"2013",0.650000000000091,2013.65,1,76.193439,116200.518098,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
34,"2014",0.650000000000091,2014.65,1,107.375706269231,166861.237287154,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
34,"2015",0.650000000000091,2015.65,1,106.356450192308,166879.583896538,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
34,"2016",0.650000000000091,2016.65,1,88.3371634230769,138631.931058385,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
34,"2017",0.650000000000091,2017.65,1,87.5767287307692,138645.618882846,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
34,"2018",0.650000000000091,2018.65,1,54.9198461538462,88011.4427692308,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
34,"2019",0.650000000000091,2019.65,1,54.2574807692308,88023.3653461538,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
34,"2020",0.650000000000091,2020.65,1,96.9185835,159049.465497,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
34,"2021",0.650000000000091,2021.65,1,78.6949745769231,130805.490457615,4.45560272244388e-05,4.15861151656415e-05,4.76639661876486e-05
35,"2011",0.660000000000082,2011.66,1,65.4059807692308,95888.0983269231,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
35,"2012",0.660000000000082,2012.66,1,58.6561346153846,88002.8457115385,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
35,"2013",0.660000000000082,2013.66,1,76.193439,116276.711537,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
35,"2014",0.660000000000082,2014.66,1,107.375706269231,166968.612993423,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
35,"2015",0.660000000000082,2015.66,1,106.356450192308,166985.940346731,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
35,"2016",0.660000000000082,2016.66,1,88.3371634230769,138720.268221808,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
35,"2017",0.660000000000082,2017.66,1,87.5767287307692,138733.195611577,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
35,"2018",0.660000000000082,2018.66,1,54.9198461538462,88066.3626153846,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
35,"2019",0.660000000000082,2019.66,1,54.2574807692308,88077.6228269231,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
35,"2020",0.660000000000082,2020.66,1,96.9185835,159146.3840805,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
35,"2021",0.660000000000082,2021.66,1,78.6949745769231,130884.185432192,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
36,"2011",0.680000000000064,2011.68,1,65.4059807692308,95953.5043076923,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
36,"2012",0.680000000000064,2012.68,1,58.6561346153846,88061.5018461538,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
36,"2013",0.680000000000064,2013.68,1,76.193439,116352.904976,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
36,"2014",0.680000000000064,2014.68,1,107.375706269231,167075.988699692,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
36,"2015",0.680000000000064,2015.68,1,106.356450192308,167092.296796923,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
36,"2016",0.680000000000064,2016.68,1,88.3371634230769,138808.605385231,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
36,"2017",0.680000000000064,2017.68,1,87.5767287307692,138820.772340308,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
36,"2018",0.680000000000064,2018.68,1,54.9198461538462,88121.2824615385,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
36,"2019",0.680000000000064,2019.68,1,54.2574807692308,88131.8803076923,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
36,"2020",0.680000000000064,2020.68,1,96.9185835,159243.302664,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
36,"2021",0.680000000000064,2021.68,1,78.6949745769231,130962.880406769,4.43767771334242e-05,4.13574624471954e-05,4.75394648180293e-05
37,"2011",0.700000000000045,2011.7,1,65.4059807692308,96018.9102884615,4.42203442046548e-05,4.12116729285552e-05,4.73718830738379e-05
37,"2012",0.700000000000045,2012.7,1,58.6561346153846,88120.1579807692,4.42203442046548e-05,4.12116729285552e-05,4.73718830738379e-05
37,"2013",0.700000000000045,2013.7,1,76.193439,116429.098415,4.42203442046548e-05,4.12116729285552e-05,4.73718830738379e-05
37,"2014",0.700000000000045,2014.7,1,107.375706269231,167183.364405962,4.42203442046548e-05,4.12116729285552e-05,4.73718830738379e-05
37,"2015",0.700000000000045,2015.7,1,106.356450192308,167198.653247115,4.42203442046548e-05,4.12116729285552e-05,4.73718830738379e-05
37,"2016",0.700000000000045,2016.7,1,88.3371634230769,138896.942548654,4.42203442046548e-05,4.12116729285552e-05,4.73718830738379e-05
37,"2017",0.700000000000045,2017.7,1,87.5767287307692,138908.349069038,4.42203442046548e-05,4.12116729285552e-05,4.73718830738379e-05
37,"2018",0.700000000000045,2018.7,1,54.9198461538462,88176.2023076923,4.42203442046548e-05,4.12116729285552e-05,4.73718830738379e-05
37,"2019",0.700000000000045,2019.7,1,54.2574807692308,88186.1377884616,4.42203442046548e-05,4.12116729285552e-05,4.73718830738379e-05
37,"2020",0.700000000000045,2020.7,1,96.9185835,159340.2212475,4.42203442046548e-05,4.12116729285552e-05,4.73718830738379e-05
